y,x,street_count,elevation,highway,geometry
51.4927811,7.3943989,3,115.0,,POINT (7.3943989 51.4927811)
51.4922768,7.3948145,1,115.0,,POINT (7.3948145 51.4922768)
51.4929539,7.3954688,3,115.0,,POINT (7.3954688 51.4929539)
51.4927689,7.394359,3,115.0,,POINT (7.394359 51.4927689)
51.4939043,7.3986658,3,108.0,,POINT (7.3986658 51.4939043)
51.4901736,7.3885978,1,118.0,,POINT (7.3885978 51.4901736)
51.4906501,7.3882942,3,118.0,,POINT (7.3882942 51.4906501)
51.4903936,7.3938091,3,120.0,,POINT (7.3938091 51.4903936)
51.4800723,7.3732371,3,141.0,,POINT (7.3732371 51.4800723)
51.4880806,7.3714043,4,105.0,,POINT (7.3714043 51.4880806)
51.4855817,7.387996,4,123.0,,POINT (7.387996 51.4855817)
51.4857239,7.3885453,3,123.0,,POINT (7.3885453 51.4857239)
51.4852717,7.3879093,4,134.0,,POINT (7.3879093 51.4852717)
51.4856056,7.3872561,3,122.0,,POINT (7.3872561 51.4856056)
51.4858931,7.3888118,4,123.0,,POINT (7.3888118 51.4858931)
51.4854501,7.3872452,4,122.0,,POINT (7.3872452 51.4854501)
51.4862441,7.386077,3,122.0,,POINT (7.386077 51.4862441)
51.4858759,7.3872779,3,122.0,,POINT (7.3872779 51.4858759)
51.4860576,7.386945,3,122.0,,POINT (7.386945 51.4860576)
51.4856902,7.3886802,4,123.0,,POINT (7.3886802 51.4856902)
51.4857867,7.3882934,3,123.0,,POINT (7.3882934 51.4857867)
51.4856842,7.3895891,3,128.0,,POINT (7.3895891 51.4856842)
51.4857436,7.3880435,3,123.0,,POINT (7.3880435 51.4857436)
51.4850419,7.3882601,3,134.0,,POINT (7.3882601 51.4850419)
51.4858925,7.3895431,1,123.0,,POINT (7.3895431 51.4858925)
51.4857552,7.3884197,3,123.0,,POINT (7.3884197 51.4857552)
51.4852635,7.3880606,3,134.0,,POINT (7.3880606 51.4852635)
51.4858441,7.3882336,3,123.0,,POINT (7.3882336 51.4858441)
51.4851966,7.3887289,3,134.0,,POINT (7.3887289 51.4851966)
51.4858045,7.3882221,3,123.0,,POINT (7.3882221 51.4858045)
51.4860872,7.3860716,4,122.0,,POINT (7.3860716 51.4860872)
51.4857543,7.3893764,4,123.0,,POINT (7.3893764 51.4857543)
51.4862173,7.3869533,3,122.0,,POINT (7.3869533 51.4862173)
51.4857668,7.3872691,4,122.0,,POINT (7.3872691 51.4857668)
51.4859577,7.3885532,3,123.0,,POINT (7.3885532 51.4859577)
51.4852728,7.388408,4,134.0,,POINT (7.388408 51.4852728)
51.4860183,7.3882845,3,123.0,,POINT (7.3882845 51.4860183)
51.4859263,7.3886788,3,123.0,,POINT (7.3886788 51.4859263)
51.4853545,7.3880863,3,134.0,,POINT (7.3880863 51.4853545)
51.4860864,7.3858325,4,122.0,crossing,POINT (7.3858325 51.4860864)
51.4853863,7.3889524,3,134.0,,POINT (7.3889524 51.4853863)
51.4858909,7.3869173,3,122.0,,POINT (7.3869173 51.4858909)
51.4855688,7.3891624,3,123.0,,POINT (7.3891624 51.4855688)
51.4860461,7.3872917,3,122.0,,POINT (7.3872917 51.4860461)
51.4862944,7.3860793,1,122.0,,POINT (7.3860793 51.4862944)
51.4854307,7.3879537,3,123.0,,POINT (7.3879537 51.4854307)
51.4860195,7.3882304,3,123.0,,POINT (7.3882304 51.4860195)
51.4858794,7.3872782,3,122.0,,POINT (7.3872782 51.4858794)
51.4854925,7.3885502,4,123.0,,POINT (7.3885502 51.4854925)
51.4857766,7.3869034,3,122.0,,POINT (7.3869034 51.4857766)
51.4855767,7.3881556,4,123.0,,POINT (7.3881556 51.4855767)
51.4859887,7.3884278,3,123.0,,POINT (7.3884278 51.4859887)
51.4841322,7.3887932,1,134.0,,POINT (7.3887932 51.4841322)
51.4915744,7.3721307,3,101.0,,POINT (7.3721307 51.4915744)
51.4917233,7.3716157,4,97.0,crossing,POINT (7.3716157 51.4917233)
51.4916517,7.3715532,4,101.0,traffic_signals,POINT (7.3715532 51.4916517)
51.4916366,7.3720109,4,101.0,crossing,POINT (7.3720109 51.4916366)
51.4930926,7.3756034,3,100.0,,POINT (7.3756034 51.4930926)
51.4922894,7.373407,1,98.0,,POINT (7.373407 51.4922894)
51.4925456,7.3737525,3,98.0,,POINT (7.3737525 51.4925456)
51.4927938,7.3744009,3,98.0,,POINT (7.3744009 51.4927938)
51.4921336,7.3738473,3,98.0,,POINT (7.3738473 51.4921336)
51.4932407,7.3751177,4,100.0,traffic_signals,POINT (7.3751177 51.4932407)
51.4922939,7.374281,3,98.0,,POINT (7.374281 51.4922939)
51.4933083,7.3753479,3,100.0,,POINT (7.3753479 51.4933083)
51.4923811,7.3736171,1,98.0,,POINT (7.3736171 51.4923811)
51.4930891,7.3750583,4,100.0,crossing,POINT (7.3750583 51.4930891)
51.4961835,7.3742088,4,92.0,traffic_signals,POINT (7.3742088 51.4961835)
51.493157,7.375024,3,100.0,,POINT (7.375024 51.493157)
51.4922125,7.3740609,3,98.0,,POINT (7.3740609 51.4922125)
51.4919654,7.3733919,3,98.0,,POINT (7.3733919 51.4919654)
51.4929481,7.3750978,3,100.0,,POINT (7.3750978 51.4929481)
51.4920541,7.373632,3,98.0,,POINT (7.373632 51.4920541)
51.4961932,7.3738904,4,92.0,traffic_signals,POINT (7.3738904 51.4961932)
51.4960964,7.3742487,4,92.0,crossing,POINT (7.3742487 51.4960964)
51.493273,7.3754919,3,100.0,,POINT (7.3754919 51.493273)
51.4929823,7.3754334,4,100.0,traffic_signals,POINT (7.3754334 51.4929823)
51.4930095,7.3750857,4,100.0,traffic_signals,POINT (7.3750857 51.4930095)
51.4920001,7.3731107,3,98.0,,POINT (7.3731107 51.4920001)
51.4925488,7.3740424,1,98.0,,POINT (7.3740424 51.4925488)
51.4930052,7.3755125,3,100.0,,POINT (7.3755125 51.4930052)
51.4932874,7.3752777,4,100.0,crossing,POINT (7.3752777 51.4932874)
51.4923762,7.3745037,3,98.0,,POINT (7.3745037 51.4923762)
51.4962419,7.3740335,4,92.0,crossing,POINT (7.3740335 51.4962419)
51.4929485,7.3753164,4,100.0,crossing,POINT (7.3753164 51.4929485)
51.4932184,7.3755256,4,100.0,traffic_signals,POINT (7.3755256 51.4932184)
51.4921681,7.3729096,3,97.0,,POINT (7.3729096 51.4921681)
51.4926271,7.3742601,1,98.0,,POINT (7.3742601 51.4926271)
51.4867344,7.3761877,1,116.0,,POINT (7.3761877 51.4867344)
51.4872209,7.3779892,3,118.0,,POINT (7.3779892 51.4872209)
51.4872723,7.3782736,1,118.0,,POINT (7.3782736 51.4872723)
51.4811198,7.3904954,1,144.0,,POINT (7.3904954 51.4811198)
51.4869774,7.3813847,3,120.0,,POINT (7.3813847 51.4869774)
51.4877974,7.380395,1,112.0,,POINT (7.380395 51.4877974)
51.4866401,7.3813133,3,120.0,,POINT (7.3813133 51.4866401)
51.4869722,7.3820822,1,120.0,,POINT (7.3820822 51.4869722)
51.4878282,7.3804024,3,112.0,,POINT (7.3804024 51.4878282)
51.4881586,7.3795234,3,112.0,,POINT (7.3795234 51.4881586)
51.487905,7.3792053,3,112.0,,POINT (7.3792053 51.487905)
51.4866872,7.381802,1,120.0,,POINT (7.381802 51.4866872)
51.4870341,7.38028,1,119.0,,POINT (7.38028 51.4870341)
51.4877801,7.380637,1,112.0,,POINT (7.380637 51.4877801)
51.4878792,7.3794573,3,112.0,,POINT (7.3794573 51.4878792)
51.4871751,7.3796613,3,119.0,,POINT (7.3796613 51.4871751)
51.4878032,7.3806422,3,112.0,,POINT (7.3806422 51.4878032)
51.4878164,7.3805164,3,112.0,,POINT (7.3805164 51.4878164)
51.4866548,7.3802467,3,119.0,,POINT (7.3802467 51.4866548)
51.486945,7.3819034,1,120.0,,POINT (7.3819034 51.486945)
51.4874469,7.3795164,1,119.0,,POINT (7.3795164 51.4874469)
51.4880857,7.3790348,3,113.0,,POINT (7.3790348 51.4880857)
51.4878085,7.3825325,1,112.0,,POINT (7.3825325 51.4878085)
51.4868356,7.3832996,3,120.0,,POINT (7.3832996 51.4868356)
51.4875021,7.3831278,1,112.0,,POINT (7.3831278 51.4875021)
51.4879536,7.3832873,1,112.0,,POINT (7.3832873 51.4879536)
51.4879523,7.3839392,3,115.0,,POINT (7.3839392 51.4879523)
51.4868013,7.38422,1,123.0,,POINT (7.38422 51.4868013)
51.487334,7.3826216,3,120.0,,POINT (7.3826216 51.487334)
51.4873496,7.382484,3,120.0,,POINT (7.382484 51.4873496)
51.4893373,7.3842413,1,115.0,,POINT (7.3842413 51.4893373)
51.4890755,7.3842768,1,115.0,,POINT (7.3842768 51.4890755)
51.4891166,7.3850307,3,115.0,,POINT (7.3850307 51.4891166)
51.4899499,7.382723,1,109.0,,POINT (7.382723 51.4899499)
51.4894443,7.3809459,1,112.0,,POINT (7.3809459 51.4894443)
51.4898433,7.3807056,3,108.0,,POINT (7.3807056 51.4898433)
51.4909507,7.3824553,3,109.0,,POINT (7.3824553 51.4909507)
51.4885942,7.3834428,3,115.0,,POINT (7.3834428 51.4885942)
51.4902358,7.383026,1,109.0,,POINT (7.383026 51.4902358)
51.4898703,7.3801109,3,108.0,,POINT (7.3801109 51.4898703)
51.4899428,7.3830069,3,109.0,,POINT (7.3830069 51.4899428)
51.4905851,7.3847452,1,111.0,,POINT (7.3847452 51.4905851)
51.4901878,7.3842861,3,111.0,,POINT (7.3842861 51.4901878)
51.4909921,7.3808196,1,108.0,,POINT (7.3808196 51.4909921)
51.4888502,7.3835444,1,115.0,,POINT (7.3835444 51.4888502)
51.4899833,7.3827232,1,109.0,,POINT (7.3827232 51.4899833)
51.4899761,7.3830091,3,109.0,,POINT (7.3830091 51.4899761)
51.4894517,7.3806633,1,112.0,,POINT (7.3806633 51.4894517)
51.4913951,7.3806672,3,108.0,,POINT (7.3806672 51.4913951)
51.4903709,7.384332,1,111.0,,POINT (7.384332 51.4903709)
51.4901531,7.3846977,3,111.0,,POINT (7.3846977 51.4901531)
51.4897653,7.3795893,1,108.0,,POINT (7.3795893 51.4897653)
51.4893319,7.3787254,1,113.0,,POINT (7.3787254 51.4893319)
51.48942,7.3779167,3,113.0,,POINT (7.3779167 51.48942)
51.4895118,7.3800771,3,112.0,,POINT (7.3800771 51.4895118)
51.490023,7.3872355,1,112.0,,POINT (7.3872355 51.490023)
51.4902663,7.3871984,3,112.0,,POINT (7.3871984 51.4902663)
51.4899796,7.3864001,3,112.0,,POINT (7.3864001 51.4899796)
51.4899094,7.3872942,1,112.0,,POINT (7.3872942 51.4899094)
51.4855846,7.3749388,3,111.0,,POINT (7.3749388 51.4855846)
51.4834789,7.3810504,3,126.0,,POINT (7.3810504 51.4834789)
51.4837461,7.3809938,3,126.0,,POINT (7.3809938 51.4837461)
51.4837444,7.3818266,3,125.0,,POINT (7.3818266 51.4837444)
51.4834754,7.3807647,3,126.0,,POINT (7.3807647 51.4834754)
51.4805626,7.3838281,1,143.0,,POINT (7.3838281 51.4805626)
51.480898,7.3847192,3,143.0,,POINT (7.3847192 51.480898)
51.4809238,7.3839028,3,143.0,,POINT (7.3839028 51.4809238)
51.4803742,7.3845595,1,143.0,,POINT (7.3845595 51.4803742)
51.4827932,7.3839255,3,137.0,,POINT (7.3839255 51.4827932)
51.4827891,7.3840786,1,137.0,,POINT (7.3840786 51.4827891)
51.483852,7.3869891,1,130.0,,POINT (7.3869891 51.483852)
51.4850063,7.3871135,1,130.0,,POINT (7.3871135 51.4850063)
51.4842243,7.3865706,4,130.0,traffic_signals,POINT (7.3865706 51.4842243)
51.4911711,7.3944844,3,120.0,,POINT (7.3944844 51.4911711)
51.49046,7.3945107,1,120.0,,POINT (7.3945107 51.49046)
51.4918167,7.3947568,1,115.0,,POINT (7.3947568 51.4918167)
51.4922568,7.3959007,3,113.0,,POINT (7.3959007 51.4922568)
51.4910851,7.3947231,1,120.0,,POINT (7.3947231 51.4910851)
51.4917668,7.3958501,1,113.0,,POINT (7.3958501 51.4917668)
51.4917614,7.3952576,3,115.0,,POINT (7.3952576 51.4917614)
51.4908657,7.3949277,1,120.0,,POINT (7.3949277 51.4908657)
51.4905406,7.3943019,1,120.0,,POINT (7.3943019 51.4905406)
51.491724,7.3952054,3,115.0,,POINT (7.3952054 51.491724)
51.4921135,7.3961233,1,113.0,,POINT (7.3961233 51.4921135)
51.4905274,7.3939157,3,120.0,,POINT (7.3939157 51.4905274)
51.4908252,7.3941529,3,120.0,,POINT (7.3941529 51.4908252)
51.4910352,7.3939811,1,120.0,,POINT (7.3939811 51.4910352)
51.4904244,7.3938336,3,120.0,,POINT (7.3938336 51.4904244)
51.4935989,7.3987587,1,113.0,,POINT (7.3987587 51.4935989)
51.4938367,7.3985721,3,108.0,,POINT (7.3985721 51.4938367)
51.4913855,7.390399,3,117.0,,POINT (7.390399 51.4913855)
51.4911209,7.3896413,3,117.0,,POINT (7.3896413 51.4911209)
51.4912119,7.391885,3,120.0,,POINT (7.391885 51.4912119)
51.4913366,7.3914247,1,117.0,,POINT (7.3914247 51.4913366)
51.4911287,7.3886323,3,118.0,,POINT (7.3886323 51.4911287)
51.4913564,7.3916828,3,120.0,,POINT (7.3916828 51.4913564)
51.4910537,7.389134,3,118.0,,POINT (7.389134 51.4910537)
51.4909817,7.3919787,1,120.0,,POINT (7.3919787 51.4909817)
51.490937,7.3888031,3,118.0,,POINT (7.3888031 51.490937)
51.4914672,7.3890042,1,118.0,,POINT (7.3890042 51.4914672)
51.4911221,7.3913725,1,117.0,,POINT (7.3913725 51.4911221)
51.4909726,7.3887714,3,118.0,,POINT (7.3887714 51.4909726)
51.4910847,7.3895378,3,118.0,,POINT (7.3895378 51.4910847)
51.4915218,7.3919053,1,120.0,,POINT (7.3919053 51.4915218)
51.4908714,7.3921198,1,120.0,,POINT (7.3921198 51.4908714)
51.4911857,7.3878914,1,118.0,,POINT (7.3878914 51.4911857)
51.4912382,7.388954,3,118.0,,POINT (7.388954 51.4912382)
51.491498,7.3914777,3,117.0,,POINT (7.3914777 51.491498)
51.4909713,7.3892141,3,118.0,,POINT (7.3892141 51.4909713)
51.4908531,7.3888778,3,118.0,,POINT (7.3888778 51.4908531)
51.4910885,7.3891001,3,118.0,,POINT (7.3891001 51.4910885)
51.4909342,7.3896923,1,117.0,,POINT (7.3896923 51.4909342)
51.4917739,7.391894,1,113.0,,POINT (7.391894 51.4917739)
51.4918924,7.3918285,3,113.0,,POINT (7.3918285 51.4918924)
51.4926023,7.4004306,1,116.0,,POINT (7.4004306 51.4926023)
51.4916944,7.4003689,3,116.0,,POINT (7.4003689 51.4916944)
51.4888292,7.3739096,1,109.0,,POINT (7.3739096 51.4888292)
51.4886882,7.3741575,3,109.0,,POINT (7.3741575 51.4886882)
51.4883929,7.3752617,3,111.0,,POINT (7.3752617 51.4883929)
51.4835259,7.3865141,1,130.0,,POINT (7.3865141 51.4835259)
51.4841372,7.3864301,4,130.0,traffic_signals,POINT (7.3864301 51.4841372)
51.4837639,7.3872083,3,130.0,,POINT (7.3872083 51.4837639)
51.4843469,7.3863386,3,130.0,,POINT (7.3863386 51.4843469)
51.4843119,7.386262,3,130.0,,POINT (7.386262 51.4843119)
51.4841384,7.3864962,3,130.0,,POINT (7.3864962 51.4841384)
51.4842692,7.3865759,3,130.0,,POINT (7.3865759 51.4842692)
51.484134,7.386342,3,130.0,,POINT (7.386342 51.484134)
51.4843464,7.3864212,4,130.0,traffic_signals,POINT (7.3864212 51.4843464)
51.484346,7.3864931,3,130.0,,POINT (7.3864931 51.484346)
51.4839163,7.3874223,4,130.0,,POINT (7.3874223 51.4839163)
51.4838488,7.3863762,4,130.0,,POINT (7.3863762 51.4838488)
51.4841741,7.3865647,3,130.0,,POINT (7.3865647 51.4841741)
51.4836404,7.3863689,4,130.0,,POINT (7.3863689 51.4836404)
51.4839845,7.3875217,4,134.0,crossing,POINT (7.3875217 51.4839845)
51.4858642,7.3857934,4,122.0,crossing,POINT (7.3857934 51.4858642)
51.483262,7.3863708,4,139.0,crossing,POINT (7.3863708 51.483262)
51.4842326,7.3862194,3,130.0,,POINT (7.3862194 51.4842326)
51.4877107,7.378491,4,113.0,,POINT (7.378491 51.4877107)
51.487842,7.3768847,4,111.0,crossing,POINT (7.3768847 51.487842)
51.4903424,7.3751376,3,104.0,,POINT (7.3751376 51.4903424)
51.487445,7.3787385,3,118.0,,POINT (7.3787385 51.487445)
51.4874914,7.3790043,3,118.0,,POINT (7.3790043 51.4874914)
51.4908638,7.373387,4,102.0,crossing,POINT (7.373387 51.4908638)
51.4927906,7.3696127,3,92.0,,POINT (7.3696127 51.4927906)
51.4868876,7.3794599,3,119.0,,POINT (7.3794599 51.4868876)
51.491581,7.3722301,3,101.0,,POINT (7.3722301 51.491581)
51.4910316,7.3728935,4,101.0,,POINT (7.3728935 51.4910316)
51.4923778,7.3702021,4,92.0,crossing,POINT (7.3702021 51.4923778)
51.4877454,7.3782095,3,113.0,,POINT (7.3782095 51.4877454)
51.4876099,7.3788945,4,113.0,traffic_signals,POINT (7.3788945 51.4876099)
51.4909109,7.3735198,4,102.0,,POINT (7.3735198 51.4909109)
51.487873,7.378387,3,113.0,,POINT (7.378387 51.487873)
51.4876075,7.3785721,4,113.0,,POINT (7.3785721 51.4876075)
51.4876539,7.378538,4,113.0,crossing,POINT (7.378538 51.4876539)
51.4856783,7.3830877,4,120.0,traffic_signals,POINT (7.3830877 51.4856783)
51.4858492,7.382757,3,120.0,,POINT (7.382757 51.4858492)
51.4853124,7.3843275,3,127.0,,POINT (7.3843275 51.4853124)
51.4897323,7.376259,3,104.0,,POINT (7.376259 51.4897323)
51.4851924,7.3846519,4,127.0,,POINT (7.3846519 51.4851924)
51.4857478,7.3826669,4,120.0,,POINT (7.3826669 51.4857478)
51.491017,7.3732264,4,102.0,,POINT (7.3732264 51.491017)
51.487654,7.378907,3,113.0,,POINT (7.378907 51.487654)
51.4903007,7.3748579,4,102.0,crossing,POINT (7.3748579 51.4903007)
51.4890611,7.3773512,4,113.0,crossing,POINT (7.3773512 51.4890611)
51.4856377,7.38305,3,120.0,,POINT (7.38305 51.4856377)
51.4926692,7.3697812,4,92.0,crossing,POINT (7.3697812 51.4926692)
51.49313,7.3691571,4,92.0,crossing,POINT (7.3691571 51.49313)
51.4863862,7.3812086,3,119.0,,POINT (7.3812086 51.4863862)
51.4875493,7.378896,6,113.0,,POINT (7.378896 51.4875493)
51.4875132,7.3789646,4,113.0,crossing,POINT (7.3789646 51.4875132)
51.4857226,7.3831229,4,120.0,,POINT (7.3831229 51.4857226)
51.4858036,7.3827172,4,120.0,traffic_signals,POINT (7.3827172 51.4858036)
51.4849374,7.3850089,4,127.0,,POINT (7.3850089 51.4849374)
51.4884047,7.3782003,3,113.0,,POINT (7.3782003 51.4884047)
51.4847979,7.3851837,3,127.0,,POINT (7.3851837 51.4847979)
51.4854923,7.3834971,4,123.0,crossing,POINT (7.3834971 51.4854923)
51.4850344,7.384738,4,127.0,crossing,POINT (7.384738 51.4850344)
51.4852329,7.3842787,4,127.0,crossing,POINT (7.3842787 51.4852329)
51.4853448,7.3839403,4,127.0,crossing,POINT (7.3839403 51.4853448)
51.4861428,7.3816022,4,120.0,crossing,POINT (7.3816022 51.4861428)
51.4857019,7.3828037,4,120.0,traffic_signals,POINT (7.3828037 51.4857019)
51.487604,7.3793726,4,112.0,,POINT (7.3793726 51.487604)
51.4858204,7.3828786,4,120.0,traffic_signals,POINT (7.3828786 51.4858204)
51.4877679,7.3784146,4,113.0,crossing,POINT (7.3784146 51.4877679)
51.4926383,7.3939508,3,115.0,,POINT (7.3939508 51.4926383)
51.4927414,7.395612,3,115.0,,POINT (7.395612 51.4927414)
51.4925984,7.3938257,3,115.0,,POINT (7.3938257 51.4925984)
51.4927316,7.3938858,1,115.0,,POINT (7.3938858 51.4927316)
51.4928137,7.3959798,3,113.0,,POINT (7.3959798 51.4928137)
51.4926916,7.3937492,1,113.0,,POINT (7.3937492 51.4926916)
51.492706,7.3956408,3,115.0,,POINT (7.3956408 51.492706)
51.4926949,7.395467,1,115.0,,POINT (7.395467 51.4926949)
51.4893692,7.3728716,2,105.0,,POINT (7.3728716 51.4893692)
51.4893917,7.3727557,3,105.0,,POINT (7.3727557 51.4893917)
51.4894484,7.3778539,1,113.0,,POINT (7.3778539 51.4894484)
51.4895758,7.3779222,1,113.0,,POINT (7.3779222 51.4895758)
51.4891875,7.3777653,3,113.0,,POINT (7.3777653 51.4891875)
51.4895683,7.3779485,3,113.0,,POINT (7.3779485 51.4895683)
51.4891948,7.377741,1,113.0,,POINT (7.377741 51.4891948)
51.4895982,7.3780127,3,106.0,,POINT (7.3780127 51.4895982)
51.4893206,7.3777934,1,113.0,,POINT (7.3777934 51.4893206)
51.4894376,7.3778811,3,113.0,,POINT (7.3778811 51.4894376)
51.4893139,7.3778226,3,113.0,,POINT (7.3778226 51.4893139)
51.4868596,7.3730162,1,111.0,,POINT (7.3730162 51.4868596)
51.496333,7.3730212,3,92.0,,POINT (7.3730212 51.496333)
51.4963635,7.3730817,3,92.0,,POINT (7.3730817 51.4963635)
51.487792,7.3770254,4,111.0,crossing,POINT (7.3770254 51.487792)
51.4924499,7.3730659,3,98.0,,POINT (7.3730659 51.4924499)
51.495466,7.378825,4,104.0,,POINT (7.378825 51.495466)
51.49486,7.3742598,4,92.0,,POINT (7.3742598 51.49486)
51.4927571,7.3701096,3,92.0,,POINT (7.3701096 51.4927571)
51.495721,7.3738442,4,92.0,,POINT (7.3738442 51.495721)
51.4954143,7.3738978,4,92.0,,POINT (7.3738978 51.4954143)
51.4964001,7.3806773,3,99.0,,POINT (7.3806773 51.4964001)
51.4939968,7.3748842,4,92.0,,POINT (7.3748842 51.4939968)
51.4948729,7.3738296,3,92.0,,POINT (7.3738296 51.4948729)
51.496384,7.3789187,3,98.0,,POINT (7.3789187 51.496384)
51.4960629,7.3742616,3,92.0,,POINT (7.3742616 51.4960629)
51.4873894,7.3813856,3,120.0,,POINT (7.3813856 51.4873894)
51.4957733,7.378835,4,104.0,,POINT (7.378835 51.4957733)
51.4874972,7.3797629,4,119.0,,POINT (7.3797629 51.4874972)
51.4921205,7.3729666,4,98.0,,POINT (7.3729666 51.4921205)
51.4962543,7.3759763,4,96.0,,POINT (7.3759763 51.4962543)
51.4876876,7.3778869,4,113.0,,POINT (7.3778869 51.4876876)
51.4963773,7.3759247,3,96.0,,POINT (7.3759247 51.4963773)
51.4963858,7.3785939,3,98.0,,POINT (7.3785939 51.4963858)
51.4963805,7.3791557,3,98.0,,POINT (7.3791557 51.4963805)
51.4963119,7.3749181,4,92.0,,POINT (7.3749181 51.4963119)
51.4963633,7.3776631,4,98.0,,POINT (7.3776631 51.4963633)
51.49616,7.3748604,4,92.0,,POINT (7.3748604 51.49616)
51.4947494,7.3743415,4,92.0,,POINT (7.3743415 51.4947494)
51.4964327,7.3767018,4,96.0,,POINT (7.3767018 51.4964327)
51.4962389,7.3741844,3,92.0,,POINT (7.3741844 51.4962389)
51.4931843,7.3748862,3,98.0,,POINT (7.3748862 51.4931843)
51.4964978,7.3781433,4,98.0,,POINT (7.3781433 51.4964978)
51.4924957,7.3737986,4,98.0,,POINT (7.3737986 51.4924957)
51.4922193,7.3731616,4,98.0,,POINT (7.3731616 51.4922193)
51.4875837,7.3787166,4,113.0,crossing,POINT (7.3787166 51.4875837)
51.4963329,7.3753184,3,96.0,,POINT (7.3753184 51.4963329)
51.4955601,7.373848,4,92.0,,POINT (7.373848 51.4955601)
51.4964372,7.3805925,4,99.0,,POINT (7.3805925 51.4964372)
51.4943837,7.3746022,4,92.0,,POINT (7.3746022 51.4943837)
51.4963849,7.3787548,4,98.0,crossing,POINT (7.3787548 51.4963849)
51.4965026,7.3786107,4,98.0,,POINT (7.3786107 51.4965026)
51.4920332,7.3727852,4,97.0,crossing,POINT (7.3727852 51.4920332)
51.4949998,7.3786467,4,104.0,,POINT (7.3786467 51.4949998)
51.4962339,7.3757281,4,96.0,,POINT (7.3757281 51.4962339)
51.4927421,7.3744499,4,98.0,,POINT (7.3744499 51.4927421)
51.4884464,7.375623,1,111.0,,POINT (7.375623 51.4884464)
51.4778131,7.3720151,3,148.0,,POINT (7.3720151 51.4778131)
51.47804,7.3725,3,148.0,,POINT (7.3725 51.47804)
51.4786108,7.3725406,3,148.0,,POINT (7.3725406 51.4786108)
51.4904706,7.3748111,3,102.0,,POINT (7.3748111 51.4904706)
51.4925189,7.372981,3,98.0,,POINT (7.372981 51.4925189)
51.4958032,7.3724434,3,89.0,,POINT (7.3724434 51.4958032)
51.4904215,7.3747658,4,102.0,crossing,POINT (7.3747658 51.4904215)
51.4958777,7.3725972,3,87.0,,POINT (7.3725972 51.4958777)
51.4903684,7.3747153,3,102.0,,POINT (7.3747153 51.4903684)
51.4863289,7.3813909,3,120.0,,POINT (7.3813909 51.4863289)
51.4862785,7.3813368,4,120.0,crossing,POINT (7.3813368 51.4862785)
51.4862404,7.3813016,3,120.0,,POINT (7.3813016 51.4862404)
51.4935951,7.3807907,4,107.0,crossing,POINT (7.3807907 51.4935951)
51.4938289,7.3805748,4,106.0,traffic_signals,POINT (7.3805748 51.4938289)
51.493718,7.3802481,4,107.0,crossing,POINT (7.3802481 51.493718)
51.4934238,7.3805196,4,107.0,traffic_signals,POINT (7.3805196 51.4934238)
51.4936901,7.3807997,4,107.0,traffic_signals,POINT (7.3807997 51.4936901)
51.4936224,7.3802359,4,107.0,traffic_signals,POINT (7.3802359 51.4936224)
51.4959479,7.3788428,4,98.0,,POINT (7.3788428 51.4959479)
51.493556,7.3779026,3,105.0,,POINT (7.3779026 51.493556)
51.4935441,7.3810044,4,107.0,crossing,POINT (7.3810044 51.4935441)
51.4935749,7.38023,3,107.0,,POINT (7.38023 51.4935749)
51.4936188,7.3829257,3,104.0,,POINT (7.3829257 51.4936188)
51.4937672,7.380249,3,106.0,,POINT (7.380249 51.4937672)
51.4937418,7.378264,4,105.0,,POINT (7.378264 51.4937418)
51.4920827,7.3803437,4,107.0,,POINT (7.3803437 51.4920827)
51.4935826,7.3795346,4,107.0,,POINT (7.3795346 51.4935826)
51.4937467,7.3808057,3,107.0,,POINT (7.3808057 51.4937467)
51.4933453,7.3767258,4,100.0,,POINT (7.3767258 51.4933453)
51.4934039,7.3831352,3,104.0,,POINT (7.3831352 51.4934039)
51.4934159,7.3827974,4,104.0,,POINT (7.3827974 51.4934159)
51.4936488,7.3773474,4,105.0,,POINT (7.3773474 51.4936488)
51.4935172,7.3779085,4,105.0,,POINT (7.3779085 51.4935172)
51.4935775,7.3799885,3,107.0,,POINT (7.3799885 51.4935775)
51.4929795,7.3805622,4,107.0,,POINT (7.3805622 51.4929795)
51.4936028,7.3830438,4,104.0,crossing,POINT (7.3830438 51.4936028)
51.4934234,7.3806346,3,107.0,,POINT (7.3806346 51.4934234)
51.4935526,7.3807851,3,107.0,,POINT (7.3807851 51.4935526)
51.4935634,7.3784678,3,105.0,,POINT (7.3784678 51.4935634)
51.4935376,7.3766604,4,100.0,,POINT (7.3766604 51.4935376)
51.4937725,7.3789082,4,104.0,,POINT (7.3789082 51.4937725)
51.4928322,7.3803619,4,107.0,,POINT (7.3803619 51.4928322)
51.4934257,7.3803957,3,107.0,,POINT (7.3803957 51.4934257)
51.4939983,7.3831042,4,103.0,crossing,POINT (7.3831042 51.4939983)
51.4933298,7.376632,4,100.0,,POINT (7.376632 51.4933298)
51.4935004,7.3764703,4,100.0,,POINT (7.3764703 51.4935004)
51.4885993,7.385071,3,115.0,,POINT (7.385071 51.4885993)
51.488523,7.3845086,3,115.0,bus_stop,POINT (7.3845086 51.488523)
51.4828111,7.3713233,3,137.0,,POINT (7.3713233 51.4828111)
