osmid,name,highway,maxspeed,width,oneway,reversed,length,lanes,geometry,service,ref,access,tunnel,bridge,junction
342352327,,footway,,,False,False,9.604,,"LINESTRING (7.3761208 51.495944, 7.3759821 51.4959422)",,,,,,
342352327,,footway,,,False,True,9.604,,"LINESTRING (7.3759821 51.4959422, 7.3761208 51.495944)",,,,,,
27425989,,service,,,True,False,34.707,,"LINESTRING (7.3759821 51.4959422, 7.3759777 51.4960971, 7.3759765 51.4962018, 7.3759763 51.4962543)",parking_aisle,,,,,
766737844,,path,,,False,True,2.543,,"LINESTRING (7.3787381 51.4877091, 7.3787645 51.4876932)",,,,,,
766737847,,footway,,,False,False,8.916,,"LINESTRING (7.3787381 51.4877091, 7.3786116 51.4877241)",,,,,,
766737844,,path,,,False,False,86.05699999999999,,"LINESTRING (7.3787381 51.4877091, 7.3786855 51.487753, 7.3784896 51.4880324, 7.3783657 51.4882194, 7.3782003 51.4884047)",,,,,,
368616423,,footway,,,False,False,5.666,,"LINESTRING (7.3783488 51.4877982, 7.3784146 51.4877679)",,,,,,
72352560,,path,,,False,False,11.662,,"LINESTRING (7.3783488 51.4877982, 7.3783069 51.4877674, 7.3782095 51.4877454)",,,,,,
72352560,,path,,,False,True,9.141,,"LINESTRING (7.3783488 51.4877982, 7.3783822 51.4878257, 7.3783894 51.4878524, 7.378387 51.487873)",,,,,,
368620184,,footway,,,False,False,46.681000000000004,,"LINESTRING (7.3734859 51.4943165, 7.3735878 51.4943659, 7.3736893 51.494405, 7.3738067 51.4944368, 7.3739211 51.4944467, 7.3740192 51.4944328, 7.3740921 51.4944099)",,,,,,
74436705,,footway,,,False,False,7.556,,"LINESTRING (7.3740921 51.4944099, 7.3740516 51.494473)",,,,,,
74436705,,footway,,,False,True,149.92,,"LINESTRING (7.3740921 51.4944099, 7.3742068 51.4943391, 7.3743688 51.4941165, 7.374872 51.4934093, 7.3749106 51.4933085, 7.3749106 51.493241, 7.3748862 51.4931843)",,,,,,
368620184,,footway,,,False,True,46.681,,"LINESTRING (7.3740921 51.4944099, 7.3740192 51.4944328, 7.3739211 51.4944467, 7.3738067 51.4944368, 7.3736893 51.494405, 7.3735878 51.4943659, 7.3734859 51.4943165)",,,,,,
32516320,,track,,,False,True,13.992,,"LINESTRING (7.3747696 51.4845399, 7.3745707 51.4845621)",,,agricultural,,,
32516320,,track,,,False,False,52.559,,"LINESTRING (7.3747696 51.4845399, 7.3751682 51.4845149, 7.3755242 51.484489)",,,agricultural,,,
372881181,,path,,,False,False,308.57,,"LINESTRING (7.3747696 51.4845399, 7.3745546 51.4843245, 7.3738513 51.4839385, 7.3734114 51.4838088, 7.373034 51.4836472, 7.3725418 51.4834594, 7.3722143 51.483264, 7.3719384 51.4829412, 7.3718294 51.4826063)",,,,,,
74436705,,footway,,,False,True,22.329,,"LINESTRING (7.3740217 51.4952289, 7.3738978 51.4954143)",,,,,,
374587331,,footway,,,False,True,3.415,,"LINESTRING (7.3740217 51.4952289, 7.3740697 51.495236)",,,,,,
74436705,,footway,,,False,False,44.207,,"LINESTRING (7.3740217 51.4952289, 7.3740472 51.4951898, 7.3742598 51.49486)",,,,,,
374587331,,footway,,,False,False,3.415,,"LINESTRING (7.3740697 51.495236, 7.3740217 51.4952289)",,,,,,
374587331,,footway,,,False,True,1.924,,"LINESTRING (7.3740697 51.495236, 7.3740967 51.4952401)",,,,,,
374587326,,footway,,,False,False,25.060000000000002,,"LINESTRING (7.3740697 51.495236, 7.3740688 51.4952964, 7.3741861 51.4953374, 7.3741834 51.4954186)",,,,,,
374587331,,footway,,,False,False,1.924,,"LINESTRING (7.3740967 51.4952401, 7.3740697 51.495236)",,,,,,
47157278,,service,,,True,False,14.568,,"LINESTRING (7.3741834 51.4954186, 7.3743938 51.4954212)",parking_aisle,,customers,,,
374587326,,footway,,,False,True,25.060000000000002,,"LINESTRING (7.3741834 51.4954186, 7.3741861 51.4953374, 7.3740688 51.4952964, 7.3740697 51.495236)",,,,,,
1002271695,,footway,,,False,True,16.169,,"LINESTRING (7.3740977 51.4955625, 7.374101 51.4954171)",,,,,,
56724222,,service,,,True,False,17.288,,"LINESTRING (7.3740977 51.4955625, 7.3739247 51.4955608, 7.373848 51.4955601)",parking_aisle,,customers,,,
385478677,,footway,,,False,True,2.092,,"LINESTRING (7.3732486 51.4959161, 7.373223 51.4959061)",,,,,,
368621023,,service,50,,True,False,49.614000000000004,2,"LINESTRING (7.3732486 51.4959161, 7.3731617 51.4961711, 7.3731193 51.4962443, 7.3730212 51.496333)",,,,,,
374587330,,footway,,,False,True,41.559,,"LINESTRING (7.3732486 51.4959161, 7.3733012 51.4959236, 7.3737106 51.4960863, 7.3737543 51.4960601)",,,,,,
74436705,,footway,,,False,False,18.804,,"LINESTRING (7.3737543 51.4960601, 7.3737634 51.4960675, 7.3738506 51.4961335, 7.3738469 51.4961753, 7.3738904 51.4961932)",,,,,,
74436705,,footway,,,False,True,139.72299999999998,,"LINESTRING (7.3737543 51.4960601, 7.3736277 51.4959567, 7.3735654 51.4958822, 7.3735355 51.4958186, 7.3735069 51.4957341, 7.3735069 51.4956062, 7.3735392 51.4954612, 7.3736613 51.4951882, 7.3738296 51.4948729)",,,,,,
374587330,,footway,,,False,False,41.559,,"LINESTRING (7.3737543 51.4960601, 7.3737106 51.4960863, 7.3733012 51.4959236, 7.3732486 51.4959161)",,,,,,
376111802,Bockholtweg,living_street,,,False,False,23.269,,"LINESTRING (7.378029 51.4910599, 7.3776993 51.4910193)",,,,,,
396772424,,service,,,False,False,20.365,,"LINESTRING (7.378029 51.4910599, 7.377969 51.4912392)",driveway,,,,,
376111802,Bockholtweg,living_street,,,False,True,26.206,,"LINESTRING (7.378029 51.4910599, 7.3782652 51.491073, 7.3784065 51.49107)",,,,,,
376111802,Bockholtweg,living_street,,,False,True,23.269,,"LINESTRING (7.3776993 51.4910193, 7.378029 51.4910599)",,,,,,
396772422,,service,,,False,False,18.204,,"LINESTRING (7.3776993 51.4910193, 7.377611 51.4911735)",driveway,,,,,
376111802,Bockholtweg,living_street,,,False,False,28.185000000000002,,"LINESTRING (7.3776993 51.4910193, 7.3775317 51.4909881, 7.3773141 51.4909377)",,,,,,
396772425,,service,,,False,False,20.289,,"LINESTRING (7.3773141 51.4909377, 7.3772089 51.491108)",driveway,,,,,
376111802,Bockholtweg,living_street,,,False,False,29.916,,"LINESTRING (7.3773141 51.4909377, 7.377051 51.4908687, 7.3769964 51.490837, 7.3769961 51.4907922)",,,,,,
376111802,Bockholtweg,living_street,,,False,True,28.185000000000002,,"LINESTRING (7.3773141 51.4909377, 7.3775317 51.4909881, 7.3776993 51.4910193)",,,,,,
396772423,,service,,,False,False,6.924,,"LINESTRING (7.3769961 51.4907922, 7.3769444 51.4908455)",driveway,,,,,
376111802,Bockholtweg,living_street,,,False,False,115.774,,"LINESTRING (7.3769961 51.4907922, 7.3770492 51.4907153, 7.3771527 51.490599, 7.3772698 51.490504, 7.3774013 51.4904172, 7.3775051 51.4903705, 7.377554 51.4903621, 7.3776088 51.4903639, 7.378072 51.4904657, 7.3782873 51.4904623)",,,,,,
376111802,Bockholtweg,living_street,,,False,True,29.916,,"LINESTRING (7.3769961 51.4907922, 7.3769964 51.490837, 7.377051 51.4908687, 7.3773141 51.4909377)",,,,,,
317432706,,footway,,,False,False,6.364,,"LINESTRING (7.4015317 51.4893479, 7.4015781 51.4892985)",,,,,,
1250400760,,footway,,,False,True,8.485,,"LINESTRING (7.4015317 51.4893479, 7.4015298 51.4894242)",,,,,,
702845910,,footway,,,False,True,38.681000000000004,,"LINESTRING (7.4015317 51.4893479, 7.4013037 51.489365, 7.4010177 51.4893747, 7.4009751 51.4893753)",,,,,,
317432679,,footway,,,False,True,7.981,,"LINESTRING (7.4015161 51.4895072, 7.4015977 51.4895579)",,,,,,
1250400760,,footway,,,False,False,9.278,,"LINESTRING (7.4015161 51.4895072, 7.4015298 51.4894242)",,,,,,
702845909,,footway,,,False,False,114.451,,"LINESTRING (7.4015161 51.4895072, 7.4012947 51.4894978, 7.4007763 51.4894941, 7.4003168 51.4894965, 7.4000595 51.4894979, 7.3998637 51.4895011)",,,,,,
53621711,,footway,,,False,False,12.214,,"LINESTRING (7.4015996 51.4897869, 7.4014506 51.4898457)",,,,,,
317432679,,footway,,,False,False,25.464,,"LINESTRING (7.4015996 51.4897869, 7.4015977 51.4895579)",,,,,,
317432679,,footway,,,False,True,14.001,,"LINESTRING (7.4015996 51.4897869, 7.4016025 51.4899128)",,,,,,
53621712,,footway,,,False,True,12.895,,"LINESTRING (7.4016025 51.4899128, 7.4014506 51.4898457)",,,,,,
317432679,,footway,,,False,False,14.001,,"LINESTRING (7.4016025 51.4899128, 7.4015996 51.4897869)",,,,,,
317432679,,footway,,,False,True,56.303,,"LINESTRING (7.4016025 51.4899128, 7.4016134 51.4904191)",,,,,,
908714998,,footway,,,False,True,8.787,,"LINESTRING (7.3948254 51.4924382, 7.3947143 51.4924)",,,,,,
908714997,,footway,,,False,True,9.01,,"LINESTRING (7.3947717 51.4925075, 7.394656 51.4924704)",,,,,,
385478674,,footway,,,False,False,13.206,,"LINESTRING (7.372812 51.4957183, 7.372674 51.4956363)",,,,,,
385478677,,footway,,,False,False,30.957,,"LINESTRING (7.372812 51.4957183, 7.3731698 51.4958853)",,,,,,
52789221,,service,,,True,False,59.736,2,"LINESTRING (7.372812 51.4957183, 7.3730289 51.4955496, 7.373157 51.4954823, 7.3731968 51.4954785, 7.3732575 51.4954893, 7.373305 51.4955116, 7.3733313 51.4955462, 7.3733521 51.4956222)",,,,,,
27173808,Kleybredde,residential,30,,False,True,14.843,1,"LINESTRING (7.3742467 51.4879358, 7.3740326 51.4879425)",,,,,,
388433304,,service,,,False,False,17.433,,"LINESTRING (7.3742467 51.4879358, 7.3742317 51.4877793)",,,,,,
27173808,Kleybredde,residential,30,,False,False,54.519,1,"LINESTRING (7.3742467 51.4879358, 7.374713 51.4879211, 7.3750332 51.4879122)",,,,,,
388433304,,service,,,False,True,17.433,,"LINESTRING (7.3742317 51.4877793, 7.3742467 51.4879358)",,,,,,
392298306,,service,,,False,True,6.264,,"LINESTRING (7.3747112 51.4904419, 7.3747575 51.4904903)",parking_aisle,,,,,
628674138,Borussiastraße,secondary,50,,False,False,4.408,2,"LINESTRING (7.3747112 51.4904419, 7.3747385 51.4904317, 7.3747658 51.4904215)",,,,,,
628674138,Borussiastraße,secondary,50,,False,True,97.32900000000001,2,"LINESTRING (7.3747112 51.4904419, 7.3741757 51.4906421, 7.3734892 51.4908742)",,,,,,
392298306,,service,,,False,False,6.469,,"LINESTRING (7.3748058 51.4905401, 7.3747895 51.4905232, 7.3747575 51.4904903)",parking_aisle,,,,,
396772423,,service,,,False,True,17.742,,"LINESTRING (7.3768382 51.4909906, 7.3769327 51.4908576, 7.3769444 51.4908455)",driveway,,,,,
396772425,,service,,,False,True,20.289,,"LINESTRING (7.3772089 51.491108, 7.3773141 51.4909377)",driveway,,,,,
396772422,,service,,,False,True,18.204,,"LINESTRING (7.377611 51.4911735, 7.3776993 51.4910193)",driveway,,,,,
396772424,,service,,,False,True,20.365,,"LINESTRING (7.377969 51.4912392, 7.378029 51.4910599)",driveway,,,,,
55760618,,service,30,3,False,True,12.497,,"LINESTRING (7.3772343 51.4810359, 7.3771916 51.4809267)",,,,,,
1217329707,,path,,,False,False,8.206,,"LINESTRING (7.3772343 51.4810359, 7.3771178 51.4810494)",,,,,,
55760618,,service,30,3,False,False,14.842,,"LINESTRING (7.3772343 51.4810359, 7.3772804 51.4811151, 7.377309 51.481161)",,,,,,
155867773,,footway,,,False,False,8.135,,"LINESTRING (7.376307 51.4882236, 7.3764244 51.4882208)",,,permissive,,,
416582341,,footway,,,False,True,18.97,,"LINESTRING (7.376307 51.4882236, 7.3762542 51.488391)",,,permissive,,,
155867773,,footway,,,False,True,31.903,,"LINESTRING (7.376307 51.4882236, 7.3760731 51.4882293, 7.3760048 51.4880947)",,,permissive,,,
416582340,,service,,,False,True,58.837,,"LINESTRING (7.3770297 51.4886242, 7.3771525 51.4885777, 7.3772555 51.4885498, 7.3773155 51.4885407, 7.3773701 51.4885692, 7.3774264 51.4886319, 7.3774427 51.4886449, 7.3774881 51.4886811, 7.3776034 51.4887555, 7.3776652 51.4887862)",,,no,,,
72352560,,path,,,False,False,113.469,,"LINESTRING (7.3776652 51.4887862, 7.3777084 51.4887411, 7.3780774 51.4883477, 7.378387 51.487873)",,,,,,
72352560,,path,,,False,True,37.572,,"LINESTRING (7.3776652 51.4887862, 7.3775712 51.4888843, 7.3773512 51.4890611)",,,,,,
416582340,,service,,,False,False,58.836999999999996,,"LINESTRING (7.3776652 51.4887862, 7.3776034 51.4887555, 7.3774881 51.4886811, 7.3774427 51.4886449, 7.3774264 51.4886319, 7.3773701 51.4885692, 7.3773155 51.4885407, 7.3772555 51.4885498, 7.3771525 51.4885777, 7.3770297 51.4886242)",,,no,,,
57815166,,service,,,False,True,32.015,,"LINESTRING (7.3804267 51.4946794, 7.3804485 51.494967)",,,,,,
450096520,,service,,,False,False,21.504,,"LINESTRING (7.3804267 51.4946794, 7.3807371 51.4946721)",,,,,,
57815166,,service,,,False,False,139.035,,"LINESTRING (7.3804267 51.4946794, 7.3803983 51.4939017, 7.380365 51.493867, 7.3803048 51.493849, 7.3801862 51.4938494, 7.3796777 51.4938537)",,,,,,
450096520,,service,,,False,True,21.504,,"LINESTRING (7.3807371 51.4946721, 7.3804267 51.4946794)",,,,,,
52013312,Overhoffstraße,unclassified,50,,False,False,193.08700000000005,2,"LINESTRING (7.3807371 51.4946721, 7.3807502 51.4947391, 7.3808936 51.4954156, 7.3809575 51.495753, 7.3809846 51.4959271, 7.3809979 51.4960979, 7.3809922 51.4961992, 7.3809846 51.4962871, 7.3809762 51.4963714, 7.3809724 51.4963984)",,,,,,
52013312,Overhoffstraße,unclassified,50,,False,True,94.431,2,"LINESTRING (7.3807371 51.4946721, 7.38065 51.4942247, 7.3805748 51.4938289)",,,,,,
72352587,,path,,,False,True,4.309,,"LINESTRING (7.3747575 51.4904903, 7.3748111 51.4904706)",,,,,,
392298306,,service,,,False,False,6.264,,"LINESTRING (7.3747575 51.4904903, 7.3747112 51.4904419)",parking_aisle,,,,,
72352587,,path,,,False,False,97.637,,"LINESTRING (7.3747575 51.4904903, 7.3746702 51.4905212, 7.3741664 51.4906887, 7.3738131 51.4908052, 7.3735198 51.4909109)",,,,,,
392298306,,service,,,False,True,6.469,,"LINESTRING (7.3747575 51.4904903, 7.3747895 51.4905232, 7.3748058 51.4905401)",parking_aisle,,,,,
385478677,,footway,,,False,False,4.349,,"LINESTRING (7.3731698 51.4958853, 7.373223 51.4959061)",,,,,,
385478677,,footway,,,False,True,30.957,,"LINESTRING (7.3731698 51.4958853, 7.372812 51.4957183)",,,,,,
"[1011929513, 52789227, 52789228]",,service,,,True,False,80.759,,"LINESTRING (7.3731698 51.4958853, 7.3729232 51.496073, 7.3725848 51.4963273, 7.3724287 51.4964462)",,,,building_passage,,
385478677,,footway,,,False,False,2.092,,"LINESTRING (7.373223 51.4959061, 7.3732486 51.4959161)",,,,,,
385478677,,footway,,,False,True,4.349,,"LINESTRING (7.373223 51.4959061, 7.3731698 51.4958853)",,,,,,
"[87851229, 87851245, 52789229]",,service,,,True,False,85.739,,"LINESTRING (7.373223 51.4959061, 7.3729728 51.4960972, 7.3727268 51.4962811, 7.372744 51.4963534, 7.3727545 51.4963733, 7.3727362 51.4964024, 7.3726965 51.4964302, 7.3726548 51.4964734, 7.3726757 51.4965104, 7.3727046 51.4965382)",,,,building_passage,,
330571855,,footway,,,False,False,32.508,,"LINESTRING (7.3713597 51.4948394, 7.3716564 51.4946128)",,,,,,
330571855,,footway,,,False,True,26.421,,"LINESTRING (7.3713597 51.4948394, 7.371122 51.4950253)",,,,,,
478490407,,footway,,,False,False,11.049,,"LINESTRING (7.3713597 51.4948394, 7.3714843 51.4949015)",,,,,,
52791347,,footway,,,False,False,73.742,,"LINESTRING (7.3699954 51.4948348, 7.3700499 51.4948613, 7.370127 51.4949619, 7.3702343 51.4950414, 7.3706717 51.4952627, 7.3707388 51.4952968)",,,,,,
52791347,,footway,,,False,True,13.157,,"LINESTRING (7.3699954 51.4948348, 7.3698836 51.4947803, 7.369836 51.4947844)",,,,,,
"[1085322466, 591662527]",,"['footway', 'corridor']",,,False,False,45.925,,"LINESTRING (7.3699954 51.4948348, 7.3700787 51.4947658, 7.3701369 51.4947199, 7.3701578 51.4946525, 7.3703607 51.494498)",,,yes,,,
591662528,,footway,,,False,False,12.356,,"LINESTRING (7.3708235 51.495744, 7.3709608 51.495815)",,,,,,
31004988,,service,,,False,False,5.564,,"LINESTRING (7.3709608 51.495815, 7.3710131 51.495777)",parking_aisle,,,,,
31004988,,service,,,False,True,10.21,,"LINESTRING (7.3709608 51.495815, 7.3708764 51.4958903)",parking_aisle,,,,,
591662528,,footway,,,False,True,12.356,,"LINESTRING (7.3709608 51.495815, 7.3708235 51.495744)",,,,,,
57712979,,service,,,True,False,27.471,,"LINESTRING (7.3740974 51.4934737, 7.3743471 51.4932817)",parking_aisle,,,,,
659978373,,footway,,,False,False,12.159,,"LINESTRING (7.3740974 51.4934737, 7.3739622 51.4934039)",,,,,,
57712951,,service,,,True,False,28.668,,"LINESTRING (7.3739622 51.4934039, 7.3742245 51.4932044)",parking_aisle,,,,,
659978373,,footway,,,False,False,13.975,,"LINESTRING (7.3739622 51.4934039, 7.3738056 51.4933246)",,,,,,
659978373,,footway,,,False,True,12.159,,"LINESTRING (7.3739622 51.4934039, 7.3740974 51.4934737)",,,,,,
57712992,,service,,,True,False,32.196,,"LINESTRING (7.3738056 51.4933246, 7.3740991 51.4931)",parking_aisle,,,,,
659978373,,footway,,,False,True,13.975,,"LINESTRING (7.3738056 51.4933246, 7.3739622 51.4934039)",,,,,,
659978382,,footway,,,False,False,13.185,,"LINESTRING (7.3738056 51.4933246, 7.3736609 51.4932475)",,,,,,
57712959,,service,,,True,False,33.861,,"LINESTRING (7.3736609 51.4932475, 7.3739704 51.4930117)",parking_aisle,,,,,
659978382,,footway,,,False,False,12.851,,"LINESTRING (7.3736609 51.4932475, 7.373517 51.4931745)",,,,,,
659978382,,footway,,,False,True,13.185,,"LINESTRING (7.3736609 51.4932475, 7.3738056 51.4933246)",,,,,,
57712972,,service,,,True,False,34.121,,"LINESTRING (7.373517 51.4931745, 7.3738287 51.4929368)",parking_aisle,,,,,
659978382,,footway,,,False,False,10.091,,"LINESTRING (7.373517 51.4931745, 7.3734032 51.4931178)",,,,,,
659978382,,footway,,,False,True,12.851,,"LINESTRING (7.373517 51.4931745, 7.3736609 51.4932475)",,,,,,
57712981,,service,,,True,False,34.362,,"LINESTRING (7.3734032 51.4931178, 7.3737318 51.4928862)",parking_aisle,,,,,
659978382,,footway,,,False,False,8.014,,"LINESTRING (7.3734032 51.4931178, 7.3733149 51.4930712)",,,,,,
659978382,,footway,,,False,True,10.091,,"LINESTRING (7.3734032 51.4931178, 7.373517 51.4931745)",,,,,,
659978382,,footway,,,False,True,8.014,,"LINESTRING (7.3733149 51.4930712, 7.3734032 51.4931178)",,,,,,
24645213,Ernst-Abbe-Straße,residential,50,,False,False,29.599,,"LINESTRING (7.3948884 51.4946741, 7.3948577 51.4949396)",,,,,,
694728277,,service,,,False,False,15.082,,"LINESTRING (7.3948884 51.4946741, 7.3946706 51.494671)",driveway,,,,,
24645213,Ernst-Abbe-Straße,residential,50,,False,True,30.617,,"LINESTRING (7.3948884 51.4946741, 7.3948922 51.4946412, 7.3949416 51.4944008)",,,,,,
"[694728277, 694728278]",,service,,,False,True,70.449,,"LINESTRING (7.3924785 51.4947398, 7.3930624 51.4947485, 7.3931551 51.4947499, 7.3931592 51.4946464, 7.3933337 51.4946492)","['driveway', 'parking_aisle']",,,,,
702845909,,footway,,,False,True,36.438,,"LINESTRING (7.3993376 51.4895097, 7.3998637 51.4895011)",,,,,,
10622675,Otto-Hahn-Straße,residential,,,True,False,27.98,,"LINESTRING (7.3993376 51.4895097, 7.3993123 51.4895301, 7.39924 51.489551, 7.3991523 51.4895465, 7.3991018 51.4895278, 7.3990664 51.4895007, 7.3990456 51.4894525)",,,,,,roundabout
53621675,,service,,,False,True,6.472,,"LINESTRING (7.3998637 51.4895011, 7.3998646 51.4894429)",parking_aisle,,permissive,,,
702845909,,footway,,,False,False,36.438,,"LINESTRING (7.3998637 51.4895011, 7.3993376 51.4895097)",,,,,,
53621675,,service,,,False,False,14.832,,"LINESTRING (7.3998637 51.4895011, 7.3998628 51.4895572, 7.3998624 51.4895834, 7.3998855 51.4896055, 7.3999072 51.4896262)",parking_aisle,,permissive,,,
702845909,,footway,,,False,True,114.45100000000001,,"LINESTRING (7.3998637 51.4895011, 7.4000595 51.4894979, 7.4003168 51.4894965, 7.4007763 51.4894941, 7.4012947 51.4894978, 7.4015161 51.4895072)",,,,,,
53621694,,service,,,False,False,54.506,,"LINESTRING (7.4001229 51.489386, 7.4001081 51.4888959)",parking_aisle,,,,,
53621694,,service,,,False,True,5.961,,"LINESTRING (7.4001229 51.489386, 7.4001245 51.4894396)",parking_aisle,,,,,
702845910,,footway,,,False,True,26.117,,"LINESTRING (7.4001229 51.489386, 7.3997457 51.4893881)",,,,,,
702845910,,footway,,,False,False,59.016,,"LINESTRING (7.4001229 51.489386, 7.400203 51.4893855, 7.4009751 51.4893753)",,,,,,
53621717,,service,,,False,False,5.972,,"LINESTRING (7.4009751 51.4893753, 7.4009765 51.489429)",parking_aisle,,,,,
53621717,,service,,,False,True,85.0,,"LINESTRING (7.4009751 51.4893753, 7.4009694 51.4891495, 7.400943 51.4890972, 7.4004953 51.489099, 7.4004932 51.488894)",parking_aisle,,,,,
702845910,,footway,,,False,False,38.681,,"LINESTRING (7.4009751 51.4893753, 7.4010177 51.4893747, 7.4013037 51.489365, 7.4015317 51.4893479)",,,,,,
702845910,,footway,,,False,True,59.016,,"LINESTRING (7.4009751 51.4893753, 7.400203 51.4893855, 7.4001229 51.489386)",,,,,,
48189881,Sorbenweg,unclassified,50,,False,True,15.983,2,"LINESTRING (7.3832522 51.4941102, 7.3831953 51.4939709)",,,,,,
1027259664,,footway,,,False,False,16.118,,"LINESTRING (7.3832522 51.4941102, 7.3831042 51.4939983)",,,,,,
48189881,Sorbenweg,unclassified,50,,False,False,208.848,2,"LINESTRING (7.3832522 51.4941102, 7.3834656 51.4946328, 7.3835642 51.4948139, 7.3836701 51.4949921, 7.3838465 51.4952803, 7.383887 51.4953727, 7.3839172 51.4954642, 7.383936 51.4955538, 7.3839481 51.4956467, 7.3839278 51.495923)",,,,,,
720909581,,footway,,,False,True,4.733,,"LINESTRING (7.3912302 51.4917841, 7.3912983 51.4917878)",,,,,,
30386686,Julius-Vogel-Straße,residential,50,,False,False,6.398,,"LINESTRING (7.3912302 51.4917841, 7.3912235 51.4917713, 7.3911921 51.4917318)",,,,,,
"[4913524, 30386686]","['Julius-Vogel-Straße', 'Im Weißen Feld']",residential,50,,False,True,28.41,2,"LINESTRING (7.3912302 51.4917841, 7.3912418 51.4918059, 7.3912573 51.4918413, 7.3912652 51.491866, 7.3912666 51.4918905, 7.3912666 51.4919151, 7.3912643 51.4919387, 7.3912522 51.4919826, 7.3912384 51.492027, 7.3912342 51.4920347)",,,,,,
24645069,Julius-Vogel-Straße,service,,,False,False,27.762,,"LINESTRING (7.3914811 51.4917677, 7.3918285 51.4918924)",,,,,,
24645069,Julius-Vogel-Straße,service,,,False,True,15.946,,"LINESTRING (7.3914811 51.4917677, 7.3914268 51.4917482, 7.3912602 51.4917366)",,,,,,
720909581,,footway,,,False,False,16.096,,"LINESTRING (7.3914811 51.4917677, 7.3914185 51.4918176, 7.3913247 51.4917892, 7.3912983 51.4917878)",,,,,,
4913524,Im Weißen Feld,residential,50,,False,False,1.406,2,"LINESTRING (7.3912278 51.4920467, 7.3912342 51.4920347)",,,,,,
720909582,,footway,,,False,False,11.559,,"LINESTRING (7.3912278 51.4920467, 7.3912465 51.49215)",,,,,,
4913524,Im Weißen Feld,residential,50,,False,True,46.851,2,"LINESTRING (7.3912278 51.4920467, 7.3912076 51.492084, 7.3911611 51.4921526, 7.3910727 51.4922755, 7.3909634 51.4924344)",,,,,,
720909582,,footway,,,False,True,11.559,,"LINESTRING (7.3912465 51.49215, 7.3912278 51.4920467)",,,,,,
720909582,,footway,,,False,False,36.732,,"LINESTRING (7.3912465 51.49215, 7.3911393 51.4923245, 7.3910466 51.4924559)",,,,,,
1082948298,,footway,,,False,True,41.220000000000006,,"LINESTRING (7.3912465 51.49215, 7.3912764 51.4920862, 7.3913171 51.4919827, 7.391333 51.4918995, 7.3913197 51.4918433, 7.3912983 51.4917878)",,,,,,
1005747445,,footway,,,False,True,7.665,,"LINESTRING (7.3906235 51.4930918, 7.3905209 51.4930659)",,,,,,
720909582,,footway,,,False,True,76.882,,"LINESTRING (7.3906235 51.4930918, 7.3906214 51.4930674, 7.3906308 51.493039, 7.3909502 51.4925925, 7.3910466 51.4924559)",,,,,,
1152513297,,footway,,,False,False,6.019,,"LINESTRING (7.3906235 51.4930918, 7.3906478 51.4931179, 7.3906811 51.4931299)",,,,,,
78351022,,track,,,False,False,6.237,,"LINESTRING (7.3910466 51.4924559, 7.3909634 51.4924344)",,,,,,
"[24645356, 78351022]",,"['path', 'track']",,,False,True,137.392,,"LINESTRING (7.3910466 51.4924559, 7.3910998 51.4924696, 7.3928649 51.4929509)",,,,,,
720909582,,footway,,,False,False,76.882,,"LINESTRING (7.3910466 51.4924559, 7.3909502 51.4925925, 7.3906308 51.493039, 7.3906214 51.4930674, 7.3906235 51.4930918)",,,,,,
720909582,,footway,,,False,True,36.732,,"LINESTRING (7.3910466 51.4924559, 7.3911393 51.4923245, 7.3912465 51.49215)",,,,,,
4913524,Im Weißen Feld,residential,50,,False,True,1.406,2,"LINESTRING (7.3912342 51.4920347, 7.3912278 51.4920467)",,,,,,
"[4913524, 30386686]","['Julius-Vogel-Straße', 'Im Weißen Feld']",residential,50,,False,False,28.41,2,"LINESTRING (7.3912342 51.4920347, 7.3912384 51.492027, 7.3912522 51.4919826, 7.3912643 51.4919387, 7.3912666 51.4919151, 7.3912666 51.4918905, 7.3912652 51.491866, 7.3912573 51.4918413, 7.3912418 51.4918059, 7.3912302 51.4917841)",,,,,,
720909583,,footway,,,False,False,48.998000000000005,,"LINESTRING (7.3912342 51.4920347, 7.3910937 51.4921308, 7.3908874 51.4924137)",,,,,,
1005747445,,footway,,,False,False,7.347,,"LINESTRING (7.3904226 51.493041, 7.3905209 51.4930659)",,,,,,
720909583,,footway,,,False,True,77.046,,"LINESTRING (7.3904226 51.493041, 7.3904682 51.4930096, 7.3905183 51.492939, 7.3908496 51.4924656, 7.3908874 51.4924137)",,,,,,
1005747444,,footway,,,False,True,7.901,,"LINESTRING (7.3904226 51.493041, 7.3903688 51.4930546, 7.3903129 51.493052)",,,,,,
78351022,,track,,,False,True,5.743,,"LINESTRING (7.3908874 51.4924137, 7.3909634 51.4924344)",,,,,,
"[78351024, 78351022]",,track,,,False,False,293.616,,"LINESTRING (7.3908874 51.4924137, 7.3908339 51.4923991, 7.3899033 51.4921701, 7.3895143 51.492092, 7.389365 51.4920657, 7.3892879 51.4920601, 7.3891659 51.4920736, 7.389078 51.4920931, 7.3889113 51.4921601, 7.3888266 51.4922139, 7.3887683 51.4922698, 7.3887367 51.49236, 7.3887267 51.4924193, 7.388731 51.4924881, 7.3887583 51.4925633, 7.3887917 51.4925913, 7.3888753 51.4926377, 7.388943 51.4926623, 7.3899113 51.4928978, 7.3899274 51.4929796)",,,,,,
